id,tier,object,utterance_type,object_present,speaker,timestamp,basic_level,basic_level_edit,utt_type_edit,obj_present_edit,speaker_edit,
01_10_coderAR_audio_checkSM.csv,*OLN,bus,d,n,SIS,46054720_46056820,bus,
01_10_coderAR_audio_checkSM.csv,*CHN,bus,r,y,MOT,46059040_46059750,bus,
01_10_coderAR_audio_checkSM.csv,*MAN,bus,r,y,MOT,46070990_46072100,bus,
01_10_coderAR_audio_checkSM.csv,*OLN,bus,d,n,MOT,46166640_46167440,bus,
01_10_coderAR_audio_checkSM.csv,*CHN,bus,d,n,SIS,46171160_46172880,bus,
01_10_coderAR_audio_checkSM.csv,*CHN,bus,d,n,SIS,46174940_46175330,bus,
01_10_coderAR_audio_checkSM.csv,*MAN,bus,d,n,SIS,46185820_46186940,bus,
01_10_coderAR_audio_checkSM.csv,*OLN,bus,d,n,SIS,46189010_46189980,bus,
01_10_coderAR_audio_checkSM.csv,*CHN,bus,d,n,SIS,46194430_46195320,bus,
01_10_coderAR_audio_checkSM.csv,*OLN,bus,d,n,MOT,46197720_46198520,bus,
01_10_coderAR_audio_checkSM.csv,*CHN,bus,d,n,MOT,46215600_46216010,bus,
01_10_coderAR_audio_checkSM.csv,*CHN,bus,n,n,SIS,46220440_46221990,bus,
01_10_coderAR_audio_checkSM.csv,*FAN,bus,q,y,FAT,46265840_46266840,bus,
01_10_coderAR_audio_checkSM.csv,*FAN,bus,q,n,FAT,46272700_46273840,bus,
01_10_coderAR_audio_checkSM.csv,*OLN,bus,q,n,FAT,46275090_46276680,bus,
01_10_coderAR_audio_checkSM.csv,*OLN,bus+driver,d,n,MOT,45848250_45849340,bus+driver,
01_10_coderAR_audio_checkSM.csv,*OLN,bus+driver,d,y,MOT,45915050_45918480,bus+driver,
01_10_coderAR_audio_checkSM.csv,*FAN,bushes,r,y,FAT,35773510_35775550,bush,
01_10_coderAR_audio_checkSM.csv,*MAN,bushes,r,y,FAT,35775550_35776730,bush,
01_10_coderAR_audio_checkSM.csv,*FAN,butter,n,n,MOT,25622110_25623110,butter,
01_10_coderAR_audio_checkSM.csv,*FAN,butterfly,n,y,TOY,8510960_8511990,butterfly,
01_10_coderAR_audio_checkSM.csv,*SIL,buttermilk,d,n,FAT,25539260_25540380,buttermilk,
01_10_coderAR_audio_checkSM.csv,*MAF,buttermilk,d,n,MOT,25547540_25551460,buttermilk,
01_10_coderAR_audio_checkSM.csv,*TVN,C,r,y,TOY,35997120_35999460,C,
01_10_coderAR_audio_checkSM.csv,*TVN,C,r,y,TOY,35997120_35999460,C,
01_10_coderAR_audio_checkSM.csv,*NOF,C,r,y,TOY,36000490_36001520,C,
01_10_coderAR_audio_checkSM.csv,*TVN,C,r,y,TOY,36003480_36005790,C,
01_10_coderAR_audio_checkSM.csv,*TVN,C,r,y,TOY,36003480_36005790,C,
01_10_coderAR_audio_checkSM.csv,*TVN,C,r,y,TOY,36003480_36005790,C,
01_10_coderAR_audio_checkSM.csv,*CXN,C,n,y,TOY,36015990_36017480,C,
01_10_coderAR_audio_checkSM.csv,*CXN,C,n,y,TOY,36020930_36021890,C,
01_10_coderAR_audio_checkSM.csv,*TVN,C,r,y,TOY,36049260_36053460,C,
01_10_coderAR_audio_checkSM.csv,*MAN,cake,d,n,MOT,34666440_34667680,cake,
01_10_coderAR_audio_checkSM.csv,*TVF,camel,r,y,TOY,36001520_36002650,camel,
01_10_coderAR_audio_checkSM.csv,*FAN,camel,d,y,FAT,36006590_36008620,camel,
01_10_coderAR_audio_checkSM.csv,*TVN,camel,n,y,TOY,36012170_36012770,camel,
01_10_coderAR_audio_checkSM.csv,*CXN,camel,n,y,TOY,36013820_36015180,camel,
01_10_coderAR_audio_checkSM.csv,*OLF,camel,n,y,TOY,36021890_36022800,camel,
01_10_coderAR_audio_checkSM.csv,*TVN,camel,n,y,TOY,36028760_36031320,camel,
01_10_coderAR_audio_checkSM.csv,*MAN,captain,r,n,FAT,8590380_8595720,captain,
01_10_coderAR_audio_checkSM.csv,*MAN,cards,n,n,MOT,7404110_7405670,card,
01_10_coderAR_audio_checkSM.csv,*FAN,carrot+seeds,r,y,FAT,36427790_36431380,seed,
01_10_coderAR_audio_checkSM.csv,*MAN,carrots,r,y,FAT,36418740_36420210,carrot,
01_10_coderAR_audio_checkSM.csv,*OLN,carrots,r,n,FAT,36444100_36445070,carrot,
01_10_coderAR_audio_checkSM.csv,*MAN,carrots,r,y,FAT,36490560_36494520,carrot,
01_10_coderAR_audio_checkSM.csv,*MAN,carrots,r,y,FAT,36495520_36498040,carrot,
01_10_coderAR_audio_checkSM.csv,*FAN,cars,n,n,MOT,7712800_7713890,car,
